2024-04-15 15:13:44,d8:3a:dd:90:ee:38,0,0,100,None,None,None
2024-04-15 15:13:44,d8:3a:dd:90:ee:62,0,0,100,None,None,None
2024-04-15 15:19:44,d8:3a:dd:90:ee:62,14,983.676267405723,99.99261504303749,20.0,0.3,46.2
2024-04-15 15:19:44,d8:3a:dd:90:ee:38,15,931.389863751576,99.99300758360548,23.3,0.4,48.7
2024-04-15 15:20:49,d8:3a:dd:90:ee:62,14,987.7550909056778,99.98519946427693,20.0,0.1,45.7
2024-04-15 15:20:49,d8:3a:dd:90:ee:38,15,936.0320069546726,99.98598031628599,23.4,0.4,49.1
2024-04-15 15:21:54,d8:3a:dd:90:ee:62,14,977.5066972388531,99.97786082540877,20.0,0.2,44.3
2024-04-15 15:21:54,d8:3a:dd:90:ee:38,15,935.2896119598868,99.9789586225025,23.4,0.6,49.1
2024-04-15 15:22:59,d8:3a:dd:90:ee:62,14,979.5632206278096,99.97050674717583,20.0,0.3,44.3
2024-04-15 15:22:59,d8:3a:dd:90:ee:38,15,931.389863751576,99.97196620610798,23.4,0.6,48.7
2024-04-15 15:24:04,d8:3a:dd:90:ee:62,14,982.9765093851379,99.96312704365192,19.9,0.3,45.2
