2024-04-18 18:56:57,dev000,0,100,None,None,None
2024-04-18 18:56:57,dev001,0,100,None,None,None
2024-04-18 18:56:57,dev002,0,100,None,None,None
2024-04-18 18:56:57,dev003,0,100,None,None,None
2024-04-18 18:56:57,dev004,0,100,None,None,None
2024-04-18 18:56:57,dev005,0,100,None,None,None
2024-04-18 18:56:57,dev006,0,100,None,None,None
2024-04-18 18:56:57,dev007,0,100,None,None,None
2024-04-18 18:56:57,dev008,0,100,None,None,None
2024-04-18 18:56:57,dev009,0,100,None,None,None
2024-04-18 18:56:57,dev0010,0,100,None,None,None
2024-04-18 18:56:57,dev0011,0,100,None,None,None
2024-04-18 18:56:57,dev0012,0,100,None,None,None
2024-04-18 18:56:57,dev0013,0,100,None,None,None
2024-04-18 18:56:57,dev0014,0,100,None,None,None
2024-04-18 18:56:57,dev0015,0,100,None,None,None
2024-04-18 18:56:57,dev0016,0,100,None,None,None
2024-04-18 18:56:57,dev0017,0,100,None,None,None
2024-04-18 18:56:57,dev0018,0,100,None,None,None
2024-04-18 18:56:57,dev0019,0,100,None,None,None
2024-04-18 18:58:12,dev001,8.666666666666668,99.56666666666666,43.1,60.7,77.0
2024-04-18 18:58:12,dev003,6.727272727272727,99.66363636363636,43.0,64.8,72.0
2024-04-18 18:58:12,dev004,9.571428571428571,99.52142857142857,43.1,63.5,75.0
2024-04-18 18:58:12,dev000,6.615384615384615,99.66923076923077,43.2,64.2,72.0
2024-04-18 18:58:12,dev0011,9.571428571428571,99.52142857142857,43.2,63.4,71.0
2024-04-18 18:58:12,dev008,2.428571428571429,99.87857142857143,43.3,64.0,71.0
2024-04-18 18:58:12,dev006,9.571428571428571,99.52142857142857,43.5,70.5,70.0
2024-04-18 18:58:12,dev007,7.0,99.65,43.5,64.1,73.0
2024-04-18 18:58:12,dev002,2.2222222222222223,99.88888888888889,43.4,66.6,75.0
2024-04-18 18:58:12,dev0014,9.571428571428571,99.52142857142857,43.4,63.5,73.0
2024-04-18 18:58:12,dev0010,1.3636363636363635,99.93181818181819,43.4,61.8,71.0
2024-04-18 18:58:12,dev009,10.666666666666668,99.46666666666667,43.4,62.3,73.0
2024-04-18 18:58:12,dev0015,9.5,99.525,43.5,67.2,73.0
2024-04-18 18:58:13,dev0017,6.75,99.6625,43.5,59.8,72.0
2024-04-18 18:58:12,dev0012,12.0,99.4,43.6,62.8,75.0
2024-04-18 18:58:13,dev0018,1.4285714285714286,99.92857142857143,44.1,63.8,72.0
2024-04-18 18:58:13,dev0013,9.0,99.55,43.4,62.6,71.0
2024-04-18 18:58:13,dev0019,11.0,99.45,43.5,60.9,72.0
2024-04-18 18:58:12,dev005,12.0,99.4,43.8,67.4,71.0
2024-04-18 18:58:13,dev0016,9.571428571428571,99.52142857142857,43.9,64.2,71.0
2024-04-18 18:59:12,dev001,8.666666666666668,99.13333333333333,44.5,61.6,71.0
2024-04-18 18:59:12,dev003,6.727272727272727,99.32727272727271,44.2,68.8,71.0
2024-04-18 18:59:12,dev004,9.571428571428571,99.04285714285714,44.2,70.5,70.0
2024-04-18 18:59:12,dev006,9.571428571428571,99.04285714285714,44.2,69.3,71.0
2024-04-18 18:59:12,dev000,6.615384615384615,99.33846153846153,44.0,69.1,72.0
2024-04-18 18:59:12,dev0011,9.571428571428571,99.04285714285714,44.2,67.7,72.0
2024-04-18 18:59:12,dev008,2.428571428571429,99.75714285714287,44.7,79.9,71.0
