rr,0,8,8,8,155.2165
random,0,8,8,8,150.05649999999997
cc,0,8,8,8,110.7865
rr,1,8,8,8,184.593
random,1,8,8,8,180.44799999999998
cc,1,8,8,8,117.863
rr,2,8,8,8,152.4555
random,2,8,8,8,152.43550000000002
cc,2,8,8,8,97.83050000000001
rr,3,8,8,8,254.96750000000006
random,3,8,8,8,199.07250000000002
cc,3,8,8,8,142.22750000000002
rr,4,8,8,8,102.78649999999999
random,4,8,8,8,103.29650000000001
cc,4,8,8,8,75.7865
