random,0,8,8,8,562.2934999999485,30.942500000002806,68.07149999999282,83.26099999998972,34.03300000000231,73.09649999999066,74.29299999999097,99.9974999999895,98.59849999998976
random,1,8,8,8,549.4594999999458,34.99200000000197,43.409999999998945,89.94249999998836,66.6814999999923,92.44649999998853,59.74349999999378,99.9959999999883,62.247499999993586
