random,0,8,8,8,547.7149999999405,62.44249999999324,57.572499999994456,92.34349999998884,85.37299999998953,92.81099999998882,95.93449999998892,11.906499999999482,49.33149999999721
random,1,8,8,8,469.20899999998926,32.85200000000251,84.34249999999639,42.65599999999935,50.396999999997576,74.21299999999518,99.99700000000142,24.098500000001206,60.65299999999562
random,2,8,8,8,389.66349999997146,60.96299999999362,45.62449999999795,43.726499999999,68.23849999999231,46.98649999999803,47.72599999999792,61.43699999999343,14.96149999999929
random,3,8,8,8,488.83849999995766,58.34199999999491,59.67849999999458,40.1025000000002,75.8099999999917,75.5509999999919,56.933499999995185,70.28399999999264,52.13699999999656
random,4,8,8,8,482.30399999996143,99.99999999999034,57.73699999999488,71.1364999999909,64.95499999999348,49.4749999999968,28.664000000002208,32.9675000000026,77.36899999999028
