random,8811152,0,8,8,8,451.61449999999076,25.328500000001437,99.99749999999797,21.609000000000606,62.56049999999545,33.00350000000256,28.964000000002287,83.16449999999352,96.98699999999695
random,11628850,1,8,8,8,677.0894999999307,97.14449999999006,55.48899999999531,99.9969999999897,95.23549999998981,59.62899999999467,98.3939999999903,88.62799999999022,82.57249999999071
random,6009943,2,8,8,8,588.195000000051,43.9049999999993,99.45450000001634,83.90250000000508,99.99900000001733,11.006499999999553,94.42000000001077,81.98700000000304,73.52049999999952
random,8992235,3,8,8,8,551.7599999999738,65.53799999999441,95.48499999999761,99.99799999999877,47.739499999997875,57.35399999999596,79.53099999999529,58.369499999995874,47.74499999999812
random,7685356,4,8,8,8,545.447499999994,99.99550000000357,84.95849999999689,69.9444999999956,44.83849999999919,40.38450000000019,44.00849999999928,99.62350000000322,61.693999999996045
random,12623079,5,8,8,8,638.7844999999342,98.73649999998939,28.95200000000233,74.47199999999138,72.61099999999155,99.99849999998976,80.58699999999057,90.21149999998978,93.21599999998948
random,7688862,6,8,8,8,581.1124999999928,42.05749999999966,99.99550000000256,36.984500000001155,92.29299999999907,54.59099999999662,93.13699999999967,91.45649999999854,70.59749999999562
random,8507733,7,8,8,8,453.9144999999782,89.97149999999158,87.49199999999182,99.99849999999456,40.42450000000004,51.73049999999678,36.89250000000126,15.32899999999927,32.07600000000291
random,8912322,8,8,8,8,581.5284999999839,47.50449999999818,75.31149999999462,99.9979999999994,34.394500000002026,57.58199999999618,99.41449999999911,99.81699999999913,67.50649999999523
random,9373221,9,8,8,8,632.255499999969,99.33049999999666,99.42199999999679,86.02149999999438,64.40649999999502,67.77499999999388,99.99499999999637,99.64499999999653,15.65999999999924
random,11504064,10,8,8,8,544.3484999999564,93.58849999999141,20.275500000000257,86.91199999999138,74.21699999999217,51.542999999996816,99.99549999999125,27.03150000000189,90.78549999999117
random,13119484,11,8,8,8,464.59849999996027,60.05349999999396,59.37149999999442,97.64999999998828,11.128999999999532,99.99849999998835,28.92400000000239,34.17650000000223,73.29549999999107
random,8614998,12,8,8,8,437.089499999994,41.964999999999584,48.231999999997946,53.288999999996776,46.072999999998615,19.739500000000127,99.99799999999915,28.399000000002037,99.39399999999975
random,14134848,13,8,8,8,662.9009999999168,57.39899999999434,80.08199999998924,99.06999999998698,81.57199999998913,99.88849999998679,90.08349999998778,54.80999999999549,99.99599999998708
random,8134665,14,8,8,8,601.6034999999744,81.8589999999951,93.92949999999773,57.930999999996274,99.99850000000029,82.63599999999474,59.947999999996064,42.694499999999515,82.60699999999467
random,11565498,15,8,8,8,612.3149999999367,99.99499999998982,95.41149999998989,13.533999999999383,51.39149999999619,80.52199999999102,91.1794999999895,99.71249999998987,80.5689999999911
random,6869205,16,8,8,8,540.8474999999971,37.97450000000084,45.25749999999901,99.99650000000923,78.33449999999846,77.93099999999637,62.241999999996786,81.5429999999996,57.56849999999686
random,7116720,17,8,8,8,380.528999999991,99.99999999999625,26.065000000001486,11.50499999999952,22.794000000000832,47.269999999998745,52.89899999999756,99.94449999999644,20.051500000000203
random,7463296,18,8,8,8,662.7820000000036,99.99950000000517,76.28049999999624,99.68700000000467,69.6164999999961,52.46299999999736,98.03200000000314,67.15199999999626,99.55150000000464
random,10429656,19,8,8,8,515.9794999999635,99.99549999999377,70.93199999999283,67.02649999999409,73.57299999999336,15.89299999999922,98.29399999999326,41.37449999999975,48.890999999997234
random,11972280,20,8,8,8,668.2069999999292,99.89599999998983,50.7709999999968,95.32549999998984,75.9179999999916,80.32599999999097,99.99949999998975,91.55349999998927,74.41749999999104
random,8747928,21,8,8,8,522.4179999999767,99.99499999999625,36.2480000000015,58.57649999999439,98.07649999999657,80.48099999999472,52.87299999999674,26.994500000001786,69.17349999999475
random,11581398,22,8,8,8,536.9804999999568,35.224000000001816,34.15900000000225,92.39149999998948,99.99899999998914,72.92049999999217,91.92649999999036,28.249500000002225,82.11049999998932
random,8269722,23,8,8,8,482.0509999999865,25.0240000000014,99.99950000000025,96.65849999999861,46.97849999999832,66.46949999999491,18.898499999999935,46.19799999999835,81.82449999999473
random,10110240,24,8,8,8,461.00299999996076,99.99499999999091,27.97800000000201,63.44399999999375,77.20399999999054,53.68049999999561,45.952499999998,78.61849999999058,14.13049999999934
random,13952490,25,8,8,8,552.1019999999419,99.99849999998766,83.05649999998896,30.42550000000271,82.32199999998909,65.36199999999239,76.32649999999032,75.62099999999036,38.9900000000005
random,11327637,26,8,8,8,489.6299999999571,99.99549999998982,21.673500000000598,97.58799999998918,21.648500000000602,37.54600000000098,55.50799999999496,74.92149999999145,80.74899999998946
random,8455958,27,8,8,8,571.5044999999739,75.96949999999575,43.36949999999936,86.51699999999393,94.74749999999642,99.99649999999787,38.65300000000066,77.96599999999292,54.28549999999704
random,7977872,28,8,8,8,492.4834999999694,38.23950000000078,41.55299999999986,57.22599999999517,99.99649999999339,77.26899999999426,93.53749999999229,66.53399999999388,18.127999999999755
