rr,dev000,100,0.15,50,topic/0,topic/1,topic/4,topic/5
rr,dev001,100,0.15,50,topic/0,topic/2,topic/4
rr,dev002,100,0.15,50,topic/1,topic/2,topic/3,topic/5
rr,dev003,100,0.15,50,topic/1,topic/2,topic/4,topic/5
