2024-04-21 04:34:38,dev000,99.42142857142858,41.7,92.1,73.0
2024-04-21 04:34:38,dev0011,100.0,41.7,91.9,73.0
2024-04-21 04:34:38,dev0012,99.625,41.7,91.6,73.0
2024-04-21 04:34:38,dev009,100.0,41.7,90.7,73.0
2024-04-21 04:34:38,dev004,100.0,41.9,92.2,75.0
2024-04-21 04:34:38,dev006,100.0,41.9,91.2,72.0
2024-04-21 04:34:38,dev0043,100.0,42.2,92.9,73.0
2024-04-21 04:34:38,dev008,100.0,42.2,91.1,73.0
2024-04-21 04:34:38,dev0013,100.0,42.3,91.6,73.0
2024-04-21 04:34:38,dev0036,100.0,42.3,90.8,73.0
2024-04-21 04:34:38,dev0042,100.0,42.4,92.3,73.0
2024-04-21 04:34:38,dev0047,100.0,42.4,90.6,73.0
2024-04-21 04:34:38,dev0038,100.0,42.4,91.9,75.0
2024-04-21 04:34:38,dev0026,100.0,42.4,91.5,73.0
2024-04-21 04:34:38,dev0031,100.0,43.2,92.0,73.0
2024-04-21 04:34:38,dev0046,100.0,43.3,91.5,73.0
2024-04-21 04:34:38,dev0049,100.0,43.3,91.9,71.0
2024-04-21 04:34:38,dev0029,100.0,43.1,91.0,73.0
2024-04-21 04:34:38,dev0032,100.0,42.9,91.7,75.0
2024-04-21 04:34:38,dev0035,100.0,42.9,90.9,73.0
2024-04-21 04:34:38,dev003,100.0,43.1,90.5,73.0
2024-04-21 04:34:38,dev0034,100.0,43.4,92.1,73.0
2024-04-21 04:34:38,dev0045,100.0,43.3,92.0,73.0
2024-04-21 04:34:38,dev0020,100.0,43.5,91.0,73.0
2024-04-21 04:34:38,dev0048,100.0,43.4,90.8,75.0
2024-04-21 04:34:38,dev0044,100.0,43.4,91.8,75.0
2024-04-21 04:34:38,dev0040,100.0,43.5,90.2,73.0
2024-04-21 04:34:38,dev005,100.0,43.9,93.3,75.0
2024-04-21 04:34:38,dev0019,100.0,44.1,92.3,76.0
2024-04-21 04:34:38,dev0033,100.0,44.1,92.2,74.0
2024-04-21 04:34:38,dev0010,100.0,44.3,91.7,75.0
2024-04-21 04:34:38,dev0041,100.0,44.3,91.7,73.0
2024-04-21 04:34:38,dev0037,100.0,44.3,90.8,77.0
2024-04-21 04:34:38,dev0017,100.0,44.3,93.8,69.0
2024-04-21 04:34:38,dev002,100.0,44.5,93.7,67.0
2024-04-21 04:34:38,dev0030,100.0,44.7,94.6,67.0
2024-04-21 04:34:38,dev0018,100.0,44.9,94.4,64.0
2024-04-21 04:34:38,dev0025,100.0,44.9,95.9,65.0
2024-04-21 04:34:38,dev007,100.0,45.1,93.4,65.0
2024-04-21 04:34:38,dev0039,100.0,45.9,95.4,65.0
2024-04-21 04:34:38,dev0016,100.0,46.1,94.1,65.0
2024-04-21 04:34:38,dev0028,100.0,46.0,94.7,64.0
2024-04-21 04:34:38,dev0023,100.0,45.9,95.6,63.0
2024-04-21 04:34:38,dev0021,100.0,46.0,95.9,63.0
2024-04-21 04:34:38,dev0027,100.0,45.7,94.1,63.0
2024-04-21 04:34:38,dev0024,100.0,45.8,95.4,62.0
2024-04-21 04:34:38,dev0015,100.0,46.0,95.0,63.0
2024-04-21 04:34:38,dev0014,100.0,46.0,93.9,62.0
2024-04-21 04:34:38,dev0022,100.0,46.3,94.3,62.0
2024-04-21 04:34:38,dev001,99.4,46.6,96.7,62.0
2024-04-21 04:35:43,dev0011,100.0,46.8,94.9,61.0
2024-04-21 04:35:43,dev0012,99.25,47.0,94.1,61.0
2024-04-21 04:35:43,dev0013,100.0,47.1,93.6,61.0
2024-04-21 04:35:43,dev0043,100.0,46.9,94.9,60.0
2024-04-21 04:35:43,dev0026,100.0,47.1,93.8,61.0
2024-04-21 04:35:43,dev004,100.0,47.2,95.6,61.0
2024-04-21 04:35:43,dev006,100.0,47.4,93.7,60.0
2024-04-21 04:35:43,dev009,100.0,47.4,93.1,61.0
2024-04-21 04:35:43,dev0036,100.0,47.3,93.9,62.0
2024-04-21 04:35:43,dev0038,100.0,47.3,94.1,61.0
2024-04-21 04:35:43,dev000,98.84285714285716,47.4,96.0,62.0
2024-04-21 04:35:43,dev0031,100.0,47.6,97.1,60.0
2024-04-21 04:35:43,dev0029,100.0,48.1,93.5,69.0
2024-04-21 04:35:43,dev0044,100.0,48.3,89.4,70.0
2024-04-21 04:35:43,dev0045,100.0,49.1,92.6,70.0
2024-04-21 04:35:43,dev0034,100.0,49.1,92.1,70.0
2024-04-21 04:35:43,dev0020,100.0,48.8,90.8,71.0
2024-04-21 04:35:43,dev0035,100.0,48.7,90.3,71.0
2024-04-21 04:35:43,dev0048,100.0,48.7,91.6,72.0
2024-04-21 04:35:43,dev0032,100.0,48.2,89.7,71.0
2024-04-21 04:35:43,dev003,100.0,48.1,91.8,72.0
2024-04-21 04:35:43,dev0046,100.0,48.3,90.8,72.0
